Year,DoY,Hour,ER,Rg,Tair,Tsoil,rH,VPD,Ustar,SWC
2022,284,21,2.83,0,19.65,19.56,75.9,0.34,0.25,0.08
2022,284,21.5,2.82,0,19.24,19.48,78,0,0.26,0.08
2022,284,22,2.7244,0,18.88,19.41,80.2,0,0.26,0.08
2022,284,22.5,2.715938,0,18.59,19.35,80.4,0,0.26,0.08
2022,284,23,2.7129,0,18.41,19.29,80.7,0,0.27,0.08
2022,284,23.5,2.7012,0,18.06,19.24,82.1,0,0.27,0.08
2022,285,0,2.94,0,17.58,19.18,83.6,0,0.24,0.08
2022,285,0.5,2.67425,0,17.3,19.13,85.1,0,0.2,0.08
2022,285,1,2.64757,0,16.67,19.06,87.8,0,0.17,0.08
2022,285,1.5,2.67099,0,17.01,19,85.2,0,0.14,0.08
2022,285,2,2.68045,0,17.08,18.94,84.8,0,0.19,0.08
2022,285,2.5,2.7,0,17.03,18.89,84.6,0,0.25,0.08
2022,285,3,2.68223,0,16.89,18.84,86,0,0.24,0.08
2022,285,3.5,2.675,0,16.64,18.8,87.1,0,0.23,0.08
2022,285,4,2.67864,0,16.6,18.75,86.3,0,0.19,0.08
2022,285,4.5,2.78,0,16.56,18.71,86.6,0,0.18,0.08
2022,285,5,2.69126,0,16.62,18.67,85.9,0,0.14,0.08
2022,285,5.5,3.96,0,16.82,18.62,86.3,0,0.14,0.08
2022,285,6,3.41,0,16.7,18.56,86.3,0,0.12,0.08
2022,285,6.5,,0,15.92,18.5,89.8,0,0.21,0.08
2022,285,7,,0.41,15.11,18.42,93.3,0,0.07,0.08
2022,285,7.5,,15.12,15.55,18.32,91.9,3.31,0.1,0.08
2022,285,8,2.64664,43.93,15.15,18.27,93.1,0.74,0.08,0.08
2022,285,8.5,,141.44,15.43,18.2,93.5,1.76,0.05,0.08
2022,285,9,2.790407,248.87,17.61,18.14,80.1,3.28,0.13,0.08
2022,285,9.5,,341.21,18.41,18.12,73.98,3.34,0.37,0.08
2022,285,10,2.8657,429.35,18.81,18.16,60.15,5.77,0.41,0.08
2022,285,10.5,2.8827,505.89,19.02,18.19,51.87,8.64,0.45,0.08
2022,285,11,2.9457,570.2,20.11,18.21,47.01,11.2,0.46,0.08
2022,285,11.5,3.023,621.38,21.49,18.27,41.29,14.73,0.43,0.08
2022,285,12,3.0563,657.61,22.02,18.36,38.65,18.7,0.42,0.08
2022,285,12.5,3.1068,678.89,22.89,18.5,33.64,21.11,0.43,0.08
2022,285,13,3.1459,685.69,23.54,18.64,29.44,25.01,0.4,0.08
2022,285,13.5,3.1879,677.08,24.25,18.7,26.09,26.96,0.39,0.08
2022,285,14,3.2253,653.08,24.87,18.79,24.7,29.76,0.4,0.08
2022,285,14.5,3.2606,615.94,25.45,18.87,21.68,31.95,0.4,0.08
2022,285,15,3.282,566.12,25.75,18.96,19.82,33.87,0.39,0.08
2022,285,15.5,3.2937,502.26,25.85,19.04,19.82,34.77,0.35,0.08
2022,285,16,3.2867,428.89,25.57,19.12,19.65,34.46,0.33,0.08
2022,285,16.5,3.2816,346.24,25.33,19.18,21.04,32.75,0.35,0.08
2022,285,17,3.2743,257.2,25.05,19.23,19.55,30.59,0.33,0.08
2022,285,17.5,3.2675,167.39,24.78,19.24,21.31,28.02,0.32,0.08
2022,285,18,3.2322,84.42,23.95,19.23,24.5,21.71,0.19,0.08
2022,285,18.5,3.1668,21.73,22.55,19.15,25.24,22.67,0.13,0.08
2022,285,19,-0.12,1.34,20.75,18.98,27.48,14.87,0.05,0.08
2022,285,19.5,,0,20.12,18.83,32.75,8.23,0.07,0.08
2022,285,20,3.5499,0,18.74,18.63,37.49,6.04,0.07,0.08
2022,285,20.5,2.90651,0,17.89,18.43,34.36,3.53,0.06,0.08
2022,285,21,-2.30031,0,18.35,18.24,30.91,2.98,0.06,0.08
2022,285,21.5,-0.89048,0,18.07,18.05,50.82,4.44,0.07,0.08
2022,285,22,,0,15.35,17.82,57.12,3.62,0.12,0.08
2022,285,22.5,2.8171,0,15.28,17.63,59.84,0,0.11,0.08
2022,285,23,,0,12.47,17.48,55.37,0.28,0.03,0.08
2022,285,23.5,,0,13.83,17.37,45.2,0,0.13,0.08
2022,286,0,2.6914,0,12.86,17.26,48.98,2.51,0.18,0.08
2022,286,0.5,1.03941,0,12.42,17.11,49.54,0.98,0.05,0.08
2022,286,1,,0,11.05,16.96,54.89,0.5,0.05,0.08
2022,286,1.5,1.81072,0,10.54,16.8,55,0,0.04,0.08
2022,286,2,1.56898,0,10.43,16.65,53.66,0,0.08,0.08
2022,286,2.5,1.5177,0,11.07,16.53,50,0,0.1,0.08
2022,286,3,2.6098,0,11,16.44,51.39,0.99,0.17,0.08
2022,286,3.5,2.57138,0,10.4,16.35,53.66,0.93,0.19,#N/A
2022,286,4,2.5115,0,9.46,17.46,59.93,0.52,0.16,#N/A
2022,286,4.5,,0,8.74,17.36,61.95,-9999,-9999,#N/A
2022,286,5,,0,8.33,17.24,63.38,-9999,-9999,#N/A
2022,286,5.5,,0,7.96,17.09,65.7,-9999,-9999,#N/A
2022,286,6,,0,7.49,16.93,66.83,-9999,-9999,#N/A
2022,286,6.5,,0,6.78,16.76,71.26,-9999,-9999,#N/A
2022,286,7,,0.21,6.78,16.63,69.45,-9999,-9999,0.07
2022,286,7.5,,14.91,5.69,15.3,68.35,-9999,-9999,0.08
2022,286,8,2.43,74.37,7.32,15.21,62,0,0.04,0.08
2022,286,8.5,2.5167,162,9.71,15.11,49.29,1.09,0.07,0.08
2022,286,9,2.6784,254.98,12.36,15.03,41.83,4.14,0.12,0.08
2022,286,9.5,2.7872,345.38,14.2,15.04,36.44,7.82,0.2,0.08
2022,286,10,2.8837,431.16,15.87,15.16,34.73,10.38,0.21,0.08
2022,286,10.5,2.952,496.38,17.08,15.29,30.03,13.1,0.21,0.08
2022,286,11,3.0096,575.18,18.12,15.43,22.31,15.08,0.24,0.08
2022,286,11.5,3.0891,609.6,19.57,15.63,20.55,19.09,0.25,0.08
2022,286,12,3.1305,672.1,20.35,15.83,17.25,22.52,0.33,0.08
2022,286,12.5,3.1449,557.52,20.64,16.08,16.76,25.74,0.28,0.08
2022,286,13,3.1776,689.31,21.27,16.3,17.28,23.25,0.34,0.08
2022,286,13.5,3.2229,674.37,22.14,16.46,16.54,25.54,0.3,0.08
2022,286,14,3.2353,648.55,22.4,16.63,17.59,26.65,0.34,0.08
2022,286,14.5,3.2439,611.87,22.59,16.8,17.86,26.66,0.36,0.08
2022,286,15,3.2872,561.59,23.44,16.98,17.35,28.83,0.28,0.08
2022,286,15.5,3.2951,499.09,23.62,17.15,18.3,26.81,0.42,0.08
2022,286,16,3.2904,424.82,23.56,17.29,18.27,27.63,0.36,0.08
2022,286,16.5,3.2852,341.21,23.49,17.41,18.06,25.28,0.35,0.08
2022,286,17,3.2801,252.4,23.42,17.51,18.88,24.27,0.31,0.08
2022,286,17.5,3.2549,163.09,22.97,17.57,20.26,23.21,0.29,0.08
2022,286,18,3.2148,80.25,22.24,17.61,22.33,17.92,0.26,0.08
2022,286,18.5,3.0998,20.3,20.13,17.57,25.29,17.21,0.2,0.08
2022,286,19,0.825642,1.15,19.23,17.45,28.43,11.09,0.08,0.08
2022,286,19.5,6.25,0,16.89,17.3,33.5,7.49,0.16,0.08
2022,286,20,-0.3328,0,15.14,17.14,41.02,3.16,0.03,0.08
2022,286,20.5,0.729,0,14.03,16.98,41.95,2.23,0.04,0.08
2022,286,21,5.44467,0,12.44,16.82,46.47,2.29,0.07,0.08
2022,286,21.5,3.78305,0,13.43,16.68,42.22,1.03,0.06,0.08
2022,286,22,3.48576,0,12.32,16.58,47.54,2.57,0.08,0.08
2022,286,22.5,2.63001,0,11.9,16.46,45.86,1.47,0.09,0.08
2022,286,23,1.78481,0,12.05,16.38,48.79,1.4,0.09,0.08
2022,286,23.5,2.98344,0,11.64,16.29,46.03,1.5,0.1,0.08
2022,287,0,4.46,0,12.38,16.21,39.38,1.24,0.12,0.08
2022,287,0.5,2.6918,0,13.23,16.13,50.35,2.32,0.33,0.08
2022,287,1,,0,12.14,16,50.52,1.39,0.1,0.08
2022,287,1.5,1.35236,0,11.74,15.86,50.17,0,0.07,#N/A
2022,287,2,1.4021,0,12.5,17.27,49.42,0,0.08,#N/A
2022,287,2.5,,0,10.91,17.15,59.32,-9999,-9999,#N/A
2022,287,3,,0,10.57,17.04,54.98,-9999,-9999,#N/A
2022,287,3.5,,0,9.81,16.96,60.1,-9999,-9999,#N/A
2022,287,4,,0,9.32,16.89,61.33,-9999,-9999,#N/A
2022,287,4.5,,0,10.01,16.81,53.69,-9999,-9999,0.07
2022,287,5,,0,9.88,15.1,54.89,-9999,-9999,0.08
2022,287,5.5,,0,10.77,15.04,52.99,-9999,-9999,0.08
2022,287,6,3.04831,0,9.82,14.94,58.65,0,0.07,0.08
2022,287,6.5,3.49,0,8.81,14.83,55.23,0,0.09,0.08
2022,287,7,,0.32,9.28,14.71,53.23,0,0.07,0.08
2022,287,7.5,10.29,13.56,12.3,14.61,42.65,0,0.21,0.08
2022,287,8,2.72422,74.55,14.11,14.63,40.8,2.69,0.2,0.08
2022,287,8.5,2.8211,161.68,15.82,14.63,34.6,5.73,0.22,0.08
2022,287,9,2.9738,253.13,18.58,14.65,29.14,8.78,0.27,0.08
2022,287,9.5,3.0903,341.62,20.76,14.75,26.51,13.09,0.29,0.08
2022,287,10,3.1848,423.91,22.58,14.9,24.87,16.81,0.34,0.08
2022,287,10.5,3.235,495.92,23.58,15.06,23.89,19.68,0.38,0.08
2022,287,11,3.278,560.24,24.45,15.24,24.38,21.12,0.44,0.08
2022,287,11.5,3.2992,612.32,24.9,15.42,23.72,23.48,0.41,0.08
2022,287,12,3.3563,649,26.07,15.65,21.65,24.55,0.44,0.08
2022,287,12.5,3.4002,669.84,26.99,15.9,20.64,28.13,0.38,0.08
2022,287,13,3.4308,675.72,27.65,16.16,19.72,31.42,0.38,0.08
2022,287,13.5,3.4418,665.31,27.91,16.38,20.4,33.09,0.42,0.08
2022,287,14,3.4706,641.76,28.54,16.61,21.14,32.71,0.38,0.08
2022,287,14.5,3.5024,603.26,29.24,16.84,19.89,35.38,0.33,0.08
2022,287,15,3.4898,552.54,29.01,17.08,21.62,36.25,0.39,0.08
2022,287,15.5,3.4934,489.58,29.12,17.3,20.7,34.26,0.43,0.08
2022,287,16,3.4898,415.31,29.08,17.51,20.63,33.16,0.43,0.08
2022,287,16.5,3.4882,328.62,29.08,17.69,21.51,33.14,0.43,0.08
2022,287,17,3.4698,238.95,28.73,17.85,20.94,31.8,0.4,0.08
2022,287,17.5,3.4476,153.85,28.3,17.97,21.11,29.49,0.39,0.08
2022,287,18,3.3942,74.68,27.23,18.04,24.77,24.42,0.35,0.08
2022,287,18.5,3.294,18.19,25.23,18.06,27.61,22.95,0.33,0.08
2022,287,19,3.83,0.89,22.82,18.02,32.45,16.74,0.22,0.08
2022,287,19.5,,0,21.24,17.97,33.91,11.28,0.08,0.08
2022,287,20,4.0841,0,21.24,17.92,33.3,9.2,0.08,0.08
2022,287,20.5,3.11,0,20.97,17.82,36.35,9.45,0.11,0.08
2022,287,21,3.37,0,20.76,17.71,36.39,8.74,0.11,0.08
2022,287,21.5,3.07013,0,21.04,17.62,36.05,8.67,0.13,0.08
2022,287,22,3.0455,0,20.6,17.54,39.09,9.16,0.17,0.08
2022,287,22.5,2.99036,0,19.59,17.47,42.65,8.26,0.16,0.08
2022,287,23,2.954,0,18.94,17.41,42.52,6.62,0.15,0.08
2022,287,23.5,2.97091,0,19.28,17.38,42.79,5.78,0.15,0.08
2022,288,0,2.955,0,19.01,17.33,44.95,6.25,0.16,0.08
2022,288,0.5,2.9261,0,18.5,17.28,46.87,5.64,0.16,0.08
2022,288,1,2.9382,0,18.75,17.23,46.38,4.72,0.15,0.08
2022,288,1.5,2.9281,0,18.59,17.2,47.66,5.04,0.16,0.08
2022,288,2,2.9067,0,18.22,17.16,50.95,4.6,0.16,#N/A
2022,288,2.5,2.8199,0,16.66,18.68,62.29,3.78,0.11,#N/A
2022,288,3,,0,16.23,18.62,58.71,-9999,-9999,#N/A
2022,288,3.5,,0,16.09,18.59,62.67,-9999,-9999,#N/A
2022,288,4,,0,15.32,18.53,61.86,-9999,-9999,#N/A
2022,288,4.5,,0,15.96,18.43,65.17,-9999,-9999,#N/A
2022,288,5,,0,14.11,18.33,67.87,-9999,-9999,#N/A
2022,288,5.5,,0,13.98,18.21,71.08,-9999,-9999,#N/A
2022,288,6,,0,13.36,18.13,71.29,-9999,-9999,#N/A
2022,288,6.5,,0,13.12,18.06,78.01,-9999,-9999,#N/A
2022,288,7,,0.26,12.62,17.99,70.92,-9999,-9999,0.08
2022,288,7.5,,12.59,13.28,16.26,69.04,-9999,-9999,0.08
2022,288,8,2.6735,70.29,14.3,16.2,64.39,0,0.06,0.08
2022,288,8.5,2.7512,155.12,15.71,16.16,61.73,2.32,0.09,0.08
2022,288,9,2.8298,245.38,17.16,16.11,55.54,5.32,0.14,0.08
2022,288,9.5,2.9154,334.74,18.77,16.15,49.91,7.76,0.14,0.08
2022,288,10,2.965,418.03,19.73,16.25,45.76,12.09,0.16,0.08
2022,288,10.5,3.0482,487.77,21.35,16.37,43.15,15.85,0.14,0.08
2022,288,11,3.1407,552.08,23.19,16.52,39.8,21.19,0.14,0.08
2022,288,11.5,3.2437,599.18,25.29,16.72,36.78,25.81,0.08,0.08
2022,288,12,3.327,639.04,27.04,16.98,35.19,29.12,0.34,0.08
2022,288,12.5,3.3972,656.25,28.55,17.29,36.07,33.53,0.19,0.08
2022,288,13,3.4571,663.5,29.87,17.65,35.49,36.8,0.16,0.08
2022,288,13.5,3.4903,649,30.63,17.9,34.85,38.37,0.24,0.08
2022,288,14,3.5164,623.64,31.24,18.2,34.72,39.87,0.35,0.08
2022,288,14.5,3.5387,562.05,31.77,18.51,33.84,39.81,0.35,0.08
2022,288,15,3.5468,490.49,31.99,18.81,33.53,40.38,0.31,0.08
2022,288,15.5,3.5737,445.2,32.63,19.1,26.15,37.15,0.31,0.08
2022,288,16,3.5671,412.14,32.52,19.33,23.85,39.11,0.34,0.08
2022,288,16.5,3.5529,345.83,32.24,19.52,25.48,38.89,0.38,0.08
2022,288,17,3.5252,245.88,31.66,19.66,31.27,37.91,0.31,0.08
2022,288,17.5,3.4818,154.35,30.74,19.74,34.01,33.12,0.29,0.08
2022,288,18,,73.19,29.81,19.8,38.34,23.88,0.28,0.08
2022,288,18.5,3.34083,16.44,27.77,19.79,45.29,21.76,0.2,0.08
2022,288,19,,0.68,25.72,19.73,48.87,13.79,0.09,0.08
2022,288,19.5,3.1686,0,24.02,19.64,56.42,10.46,0.06,0.08
2022,288,20,3.041,0,21.75,19.5,59.34,-9999,0.22,0.08
2022,288,20.5,,0,23.3,19.4,54.53,2.7,0.14,0.08
2022,288,21,3.9598,0,23.68,19.3,53.38,5.17,0.04,0.08
2022,288,21.5,3.0306,0,21.64,19.21,72.57,5.62,0.15,0.18
2022,288,22,,0.01,17.13,19.05,85.4,-9999,0.59,0.29
2022,288,22.5,,0,16.32,18.66,83.4,-9999,1.09,0.27
2022,288,23,,0,18.27,18.52,79.95,-9999,1.32,0.26
2022,288,23.5,,0,16.95,18.43,81.7,10.08,0.28,0.26
2022,289,0,14.58884,0,17,18.36,81.9,3.88,0.08,0.25
2022,289,0.5,,0,16.56,18.3,86.1,2.14,0.23,0.25
2022,289,1,7.91,0,16.02,18.25,90.9,1.46,0.14,0.25
2022,289,1.5,6.98603,0,15.67,18.36,89.5,1.52,0.07,0.25
2022,289,2,6.52306,0,15.64,18.3,90.3,1.58,0.1,0.24
2022,289,2.5,,0,15.75,18.18,67.79,1.55,0.09,0.24
2022,289,3,,0,15.53,18.12,68.42,3.68,0.23,0.24
2022,289,3.5,3.79,0,15.01,17.92,70.21,4.39,0.17,0.24
2022,289,4,,0,14.72,17.81,73.19,4.07,0.11,0.24
2022,289,4.5,,0,14.42,17.72,67.18,3.54,0.11,0.24
2022,289,5,2.88,0,14.22,17.7,70.96,3.86,0.14,0.24
2022,289,5.5,2.77,0,14.07,17.58,69.6,3.58,0.11,0.23
2022,289,6,3.28,0,13.96,17.49,72.07,3.63,0.11,0.23
2022,289,6.5,,0,13.67,17.39,71.53,3.41,0.06,0.23
2022,289,7,2.57,0.04,13.73,17.36,72.18,3.11,0.05,0.23
2022,289,7.5,,1.99,13.51,17.27,73.7,3.1,0.07,0.23
2022,289,8,,23.34,13.72,17.23,76.09,2.76,0.13,0.23
2022,289,8.5,4.74,56.07,13.97,17.2,67.1,3.06,0.2,0.23
2022,289,9,8.3,82.93,14.75,17.15,67.13,4.21,0.17,0.23
2022,289,9.5,,70.88,14.59,17.12,65.49,4.97,0.22,0.23
2022,289,10,2.63682,81.52,14.85,17.08,64.17,5.01,0.29,0.23
2022,289,10.5,3.25,70.79,15,17.05,62.02,5.34,0.28,0.23
2022,289,11,2.647885,99.82,15.1,17.01,62.62,5.9,0.25,0.23
2022,289,11.5,2.6667,127.04,15.47,16.97,60.08,6.19,0.22,0.23
2022,289,12,2.69946,168.89,16.1,16.89,58.38,6.9,0.2,0.23
2022,289,12.5,2.7426,240.22,16.93,16.88,54.22,8.06,0.21,0.22
2022,289,13,2.7868,259.51,17.79,16.9,50.13,9.57,0.27,0.22
2022,289,13.5,2.8284,293.48,18.61,17,47.08,11.5,0.26,0.22
2022,289,14,2.84,314.63,18.86,17.11,48.47,12.93,0.31,0.22
2022,289,14.5,2.8396,297.69,18.88,17.19,46.81,13.31,0.39,0.22
2022,289,15,2.8398,263.9,18.91,17.25,43.93,13.72,0.34,0.22
2022,289,15.5,2.8585,254.39,19.3,17.31,42.29,13.36,0.31,0.22
2022,289,16,2.8756,258.97,19.66,17.36,42.14,14.56,0.28,0.22
2022,289,16.5,2.8639,163.45,19.46,17.35,42.32,15.58,0.27,0.22
2022,289,17,2.8522,119.11,19.26,17.4,40.85,13.92,0.24,0.22
2022,289,17.5,2.83167,55.34,18.89,17.44,43.04,13.33,0.2,0.22
2022,289,18,2.7934,29.85,18.18,17.43,48.02,11.96,0.17,0.22
2022,289,18.5,2.75059,6.89,17.39,17.42,48.92,10.28,0.14,0.22
2022,289,19,2.698383,0.29,16.43,17.47,51.85,8.9,0.13,0.22
2022,289,19.5,2.6159,0,14.92,17.35,52.46,7.51,0.13,0.22
2022,289,20,,0,14.13,17.25,54.39,5.92,0.08,0.22
2022,289,20.5,3.64,0,13.6,17.11,56.38,5.17,0.05,0.22
2022,289,21,3.32526,0,13.49,17.02,55.21,4.77,0.09,0.22
2022,289,21.5,2.31,0,13.8,16.88,56.78,4.7,0.07,0.22
2022,289,22,2.565895,0,14.12,16.75,56.34,5,0.11,0.22
2022,289,22.5,2.53339,0,13.55,16.65,57.19,5.35,0.11,0.22
2022,289,23,,0,12.96,16.56,65.05,4.62,0.12,0.22
2022,289,23.5,2.09541,0,11.74,16.4,67.32,3.9,0.1,0.21
2022,290,0,1.57265,0,11.41,16.3,66.2,2.7,0.09,0.21
2022,290,0.5,1.123794,0,12.22,16.24,62.38,2.62,0.07,0.21
2022,290,1,2.416667,0,11.56,16.13,65.29,3.75,0.2,0.21
2022,290,1.5,,0,10.44,16,66.31,3.24,0.13,0.21
2022,290,2,2.52,0,9.9,15.9,67.21,2.6,0.1,0.21
2022,290,2.5,2.28246,0,9.26,15.79,72.71,2.42,0.11,0.21
2022,290,3,3.2905,0,8.86,15.68,70.51,1.82,0.09,#N/A
2022,290,3.5,2.34,0,8.89,16.56,72.12,2,0.13,#N/A
2022,290,4,,0,9.4,16.46,67.24,-9999,-9999,#N/A
2022,290,4.5,,0,8.72,16.36,73.34,-9999,-9999,#N/A
2022,290,5,,0,8.47,16.23,63.41,-9999,-9999,#N/A
2022,290,5.5,,0,8.06,16.12,68.94,-9999,-9999,#N/A
2022,290,6,,0,7.34,15.99,64.51,-9999,-9999,#N/A
2022,290,6.5,,0,7.11,15.86,63.07,-9999,-9999,#N/A
2022,290,7,,0.11,6.5,15.73,66.83,-9999,-9999,0.20
2022,290,7.5,,15.5,5.85,14.61,60.04,-9999,-9999,0.21
2022,290,8,,66.58,5.99,14.55,57.9,-9999,-9999,0.21
2022,290,8.5,2.12154,155.16,6.72,14.43,53.23,4.34,0.26,0.21
2022,290,9,,249.05,7.34,14.25,51.56,6.27,0.31,0.21
2022,290,9.5,2.2125,340.85,8.32,14.15,47.76,7.45,0.33,0.21
2022,290,10,2.25672,425.72,9.11,14.14,40.47,9.51,0.29,0.21
2022,290,10.5,2.3096,500.45,10.06,14.14,36.24,11.31,0.31,0.21
2022,290,11,2.3489,562.5,10.78,14.16,35.24,12.79,0.31,0.21
2022,290,11.5,2.3824,611.41,11.4,14.22,31.09,13.8,0.38,0.21
2022,290,12,2.4199,646.74,12.1,14.36,26.67,14.64,0.41,0.21
2022,290,12.5,2.4555,667.12,12.77,14.5,27.04,15.71,0.43,0.21
2022,290,13,2.4728,673.46,13.11,14.61,23.96,17.04,0.39,0.21
2022,290,13.5,2.5154,665.76,13.92,14.65,25.69,17.48,0.44,0.21
2022,290,14,2.5362,641.3,14.33,14.74,22.18,19.22,0.41,0.21
2022,290,14.5,2.5664,603.71,14.92,14.84,19.96,19.33,0.44,0.21
2022,290,15,2.5783,552.08,15.17,14.92,19.81,21,0.39,0.20
2022,290,15.5,2.5934,487.32,15.48,15.01,20.06,20.47,0.42,0.20
2022,290,16,2.6,412.14,15.63,15.08,21.57,21.08,0.4,0.20
2022,290,16.5,2.5966,328.08,15.59,15.14,20.69,19.97,0.39,0.20
2022,290,17,2.5911,238.41,15.51,15.16,20.08,19.16,0.34,0.20
2022,290,17.5,2.5633,150.36,15.01,15.17,20.86,18.15,0.35,0.20
2022,290,18,2.5141,68.43,14.11,15.13,23.03,14.27,0.28,0.20
2022,290,18.5,2.4122,14.62,12.25,15.04,30.08,13.23,0.24,0.19
2022,290,19,2.27961,0,9.88,14.88,35.14,9.41,0.13,0.20
2022,290,19.5,,0,8.84,14.79,39.57,-9999,-9999,0.20
2022,290,20,,0,8.4,14.63,39.4,5.12,0.05,0.20
2022,290,20.5,1.2071,0,7.84,14.47,38.12,4.59,0.02,0.20
2022,290,21,2.83789,0,7.78,14.26,38.62,4.19,0.03,0.20
2022,290,21.5,,0,7.48,14.07,39.44,4.55,0.02,0.20
2022,290,22,,0,7.11,13.89,40.97,4.3,0.02,0.20
2022,290,22.5,,0,7.15,13.69,43.71,3.87,0.06,0.20
2022,290,23,,0,6.52,13.54,39.44,4.21,0.02,0.20
2022,290,23.5,-3.49959,0,6.36,13.38,42.22,3.77,0.07,0.20
2022,291,0,,0,6.01,13.22,42.01,3.67,0.04,0.20
2022,291,0.5,,0,5.59,13.04,46.33,3.51,0.04,0.20
2022,291,1,,0,4.62,12.89,61.44,3.24,0.02,0.20
2022,291,1.5,-2.34,0,3.79,12.7,65.07,1.91,0.05,0.20
2022,291,2,,0,3.55,12.55,68.7,0.91,0.09,0.20
2022,291,2.5,-0.86,0,3.08,12.4,68.56,0.84,0.05,0.20
2022,291,3,1.47,0,2.41,12.25,70.8,0.98,0.05,0.20
2022,291,3.5,,0,2.49,12.13,63.38,0.73,0.03,0.20
2022,291,4,1.23,0,2.12,12.05,68.29,1.08,0.03,0.20
2022,291,4.5,1.5,0,1.9,11.92,65.28,0.72,0.04,0.20
2022,291,5,,0,2,11.8,65.38,0.73,0.05,0.20
2022,291,5.5,,0,1.61,11.68,66.9,1.1,0.05,0.20
2022,291,6,0.4,0,1.29,11.6,70.7,0.93,0.04,0.20
2022,291,6.5,-3.49,0,0.12,11.48,71.34,0.65,0.07,0.20
2022,291,7,,0.14,0.45,11.34,65.89,0.75,0.03,0.20
2022,291,7.5,,6.83,0.25,11.23,70.5,0.89,0.08,0.19
2022,291,8,,24.66,1.32,11.12,70.73,1.15,0.02,0.20
2022,291,8.5,1.82449,60.05,2.52,11.1,65.72,1.5,0.11,0.20
2022,291,9,1.88878,124.18,3.62,11.12,56.62,2.11,0.13,0.19
2022,291,9.5,,165.9,4.8,11.17,42.01,3.31,0.17,0.19
2022,291,10,2.00075,242.39,5.57,11.24,38.11,5.06,0.23,0.19
2022,291,10.5,2.06013,319.84,6.62,11.31,31.54,6.41,0.25,0.19
2022,291,11,,395.38,7.62,11.39,25.15,-9999,-9999,0.19
2022,291,11.5,2.18906,593.3,8.94,11.44,23.93,11.46,0.29,0.19
2022,291,12,2.2296,606.88,9.69,11.58,21.42,15.15,0.34,0.19
2022,291,12.5,2.2703,659.87,10.45,11.73,20.75,15.83,0.36,0.19
2022,291,13,2.3116,665.76,11.23,11.92,18.93,17.49,0.33,0.19
2022,291,13.5,2.345,657.16,11.87,12.06,19.98,18.6,0.36,0.19
2022,291,14,2.361,633.61,12.19,12.19,17.39,19.11,0.37,0.19
2022,291,14.5,2.3838,595.11,12.64,12.36,18.25,19.89,0.39,0.19
2022,291,15,2.3847,543.03,12.68,12.48,19.1,20.1,0.35,0.19
2022,291,15.5,2.3899,479.62,12.8,12.61,16.68,19.97,0.35,0.19
2022,291,16,2.3897,404.89,12.82,12.7,17.42,20.11,0.35,0.19
2022,291,16.5,2.3778,321.56,12.62,12.78,16.93,18.73,0.32,0.19
2022,291,17,2.3739,233.11,12.57,12.86,18.54,17.68,0.31,0.19
2022,291,17.5,2.3476,145.38,12.1,12.89,19.36,16.5,0.33,0.19
2022,291,18,2.2937,63.99,11.12,12.87,21.63,13.39,0.28,0.19
2022,291,18.5,2.1925,13.25,9.29,12.81,27.08,12.03,0.2,0.19
2022,291,19,2.07648,0.4,7.23,12.7,32.05,8.92,0.13,0.19
2022,291,19.5,,0,6.34,12.59,30.66,6.37,0.06,0.19
2022,291,20,-0.06,0,6.72,12.47,27.99,5.67,0.04,0.19
2022,291,20.5,0.03,0,6.42,12.29,31.55,6.48,0.02,0.18
2022,291,21,-1.53,0,5.18,12.06,38.05,6.1,0.05,0.19
2022,291,21.5,,0,4.65,11.92,36.53,-9999,-9999,0.19
2022,291,22,3.89,0,4.67,11.77,36.33,4.52,0.1,0.19
2022,291,22.5,2.8184,0,4.24,11.61,35.32,4.9,0.06,0.19
2022,291,23,,0,3.68,11.41,33.89,4.66,0.04,0.19
2022,291,23.5,,0,4.71,11.26,30.88,3.78,0.05,0.19
2022,292,0,,0,4.5,11.14,29.72,4.35,0.03,0.19
2022,292,0.5,,0,4.36,11.02,29.93,4.93,0.04,0.19
2022,292,1,,0,3.62,10.88,39.69,4.9,0.05,0.19
2022,292,1.5,3.8,0,1.96,10.74,46.94,4.29,0.06,#N/A
2022,292,2,1.5,0,1.78,11.78,49.31,3.43,0.01,#N/A
2022,292,2.5,,0,1.87,11.68,46.13,-9999,-9999,#N/A
2022,292,3,,0,2.14,11.59,50.2,-9999,-9999,#N/A
2022,292,3.5,,0,1.81,11.5,50.03,-9999,-9999,#N/A
2022,292,4,,0,1.68,11.39,67.47,-9999,-9999,#N/A
2022,292,4.5,,0,0.35,11.31,61.6,-9999,-9999,#N/A
2022,292,5,,0,1.18,11.26,63.89,-9999,-9999,#N/A
2022,292,5.5,,0,0.32,11.21,69.56,-9999,-9999,#N/A
2022,292,6,,0,0.6,11.15,54.36,-9999,-9999,#N/A
2022,292,6.5,,0,0.64,11.1,62.76,-9999,-9999,#N/A
2022,292,7,,0.03,0.37,11.06,63.27,-9999,-9999,0.18
2022,292,7.5,,6.75,0.52,11.01,64.5,-9999,-9999,0.19
2022,292,8,,63.13,1.16,9.56,52.26,-9999,-9999,0.19
2022,292,8.5,,147.74,3.64,9.53,43.96,4.2,0.07,0.19
2022,292,9,2.34,238.22,5.66,9.52,35.07,6.3,0.11,0.19
2022,292,9.5,,328.85,7.63,9.61,29.88,8.23,0.17,0.19
